sale_rcn_id,name,amount,amount_sqm,floor_number,rooms_number,type,currency,size,creation_date,invest_name,invest_city
183384,146512_8.0904.49/1.1_BUD.2_LOK,648000.0,6821.05,1,5,mieszkalna,PLN,95.0,2023-05-29,Ulica Przemysława II 31,Warszawa
199980,146517_8.0721.48.1_BUD.51_LOK,355776.0,10900.0,2,2,mieszkalna,PLN,32.64,2023-05-29,Ulica Przy Torach 1,Warszawa
222868,146503_8.0702.25/2.1_BUD.9_LOK,408340.17,9246.83,2,2,mieszkalna,PLN,44.16,2023-05-29,Ulica Marywilska 68B,Warszawa
231823,146507_8.0607.3/66.1_BUD.19_LOK,739133.0,10550.0,5,4,mieszkalna,PLN,70.06,2023-05-29,Ulica Jana Nowaka-jeziorańskiego 13,Warszawa
229293,146517_8.0721.19/16.2_BUD.18_LOK,494194.0,10300.0,5,3,mieszkalna,PLN,47.98,2023-05-29,Ulica Przy Torach 4,Warszawa
217031,146519_8.0303.9/8.2_BUD.187_LOK,1190000.0,19324.46,2,3,mieszkalna,PLN,61.58,2023-05-27,Ulica Powązkowska 42,Warszawa
217652,146513_8.1112.23.1_BUD.20_LOK,1054000.0,10333.33,5,5,mieszkalna,PLN,102.0,2023-05-27,Ulica Pod Strzechą 6,Warszawa
197784,146507_8.0407.84/1.5_BUD.61_LOK,728000.0,11648.0,2,4,mieszkalna,PLN,62.5,2023-05-26,Ulica Grochowska 202,Warszawa
225874,146510_8.0609.47/2.1_BUD.2_LOK,715005.0,21343.43,2,2,mieszkalna,PLN,33.5,2023-05-26,Ulica Górnośląska 7A,Warszawa
225696,146503_8.0107.67.1_BUD.41_LOK,449000.0,10274.6,5,3,mieszkalna,PLN,43.7,2023-05-26,Ulica Odkryta 67A,Warszawa
127626,146519_8.0306.7/1.1_BUD.124_LOK,950000.0,12051.25,2,3,mieszkalna,PLN,78.83,2019-09-18,Ulica Ludwika Rydygiera 13,Warszawa
216196,146505_8.0302.4_BUD.32_LOK,475000.0,13114.3,3,2,mieszkalna,PLN,36.22,2023-05-26,Ulica Iwicka 40,Warszawa
133489,146502_8.1208.7/16.1_BUD.10_LOK,430000.0,10378.95,2,3,mieszkalna,PLN,41.43,2019-07-15,Ulica Mjr. Henryka Sucharskiego 4,Warszawa
232853,146505_8.0804.1087_BUD.38_LOK,739376.98,14906.79,4,0,mieszkalna,PLN,49.6,2023-04-27,Ulica Mariana Zdziechowskiego 11,Warszawa
198833,146505_8.0804.1087_BUD.96_LOK,772915.59,14200.18,5,3,mieszkalna,PLN,54.43,2023-04-27,Ulica Mariana Zdziechowskiego 11,Warszawa
220987,146505_8.0804.1087_BUD.42_LOK,862831.25,13693.56,4,3,mieszkalna,PLN,63.01,2023-04-27,Ulica Mariana Zdziechowskiego 11,Warszawa
232846,146505_8.0804.1087_BUD.94_LOK,904573.23,11392.61,4,0,mieszkalna,PLN,79.4,2023-04-27,Ulica Mariana Zdziechowskiego 11,Warszawa
188526,146505_8.0804.1086_BUD.1_LOK,422334.66,15180.97,1,1,mieszkalna,PLN,27.82,2023-04-27,Ulica Domaniewska 34B,Warszawa
188524,146505_8.0804.1086_BUD.78_LOK,457114.43,16372.29,4,1,mieszkalna,PLN,27.92,2023-04-27,Ulica Domaniewska 34B,Warszawa
221177,146505_8.0804.1086_BUD.18_LOK,792110.87,11265.98,4,0,mieszkalna,PLN,70.31,2023-04-27,Ulica Domaniewska 34B,Warszawa
195287,146504_8.1008.3/5.1_BUD.20_LOK,482265.92,15974.36,1,0,mieszkalna,PLN,30.19,2023-04-27,Ulica Książąt Mazowieckich 4,Warszawa
195289,146504_8.1008.3/5.1_BUD.23_LOK,485976.91,16070.67,2,0,mieszkalna,PLN,30.24,2023-04-27,Ulica Książąt Mazowieckich 4,Warszawa
193019,146513_8.0814.1/6.4_BUD.45_LOK,495000.0,13892.79,8,2,mieszkalna,PLN,35.63,2023-04-27,Ulica Bokserska 73,Warszawa
228853,146517_8.0503.58/2.1_BUD.5_LOK,310235.4,11464.72,1,1,mieszkalna,PLN,27.06,2023-04-27,Ulica Łopuszańska 53A,Warszawa
228858,146517_8.0503.58/2.1_BUD.2_LOK,444229.5,11125.21,1,2,mieszkalna,PLN,39.93,2023-04-27,Ulica Łopuszańska 53A,Warszawa
227937,146507_8.0203.15/4.3_BUD.76_LOK,523806.39,11242.89,3,3,mieszkalna,PLN,46.59,2023-04-27,Ulica Mińska 69B,Warszawa
227738,146507_8.0203.15/4.3_BUD.99_LOK,600225.1,8900.13,4,0,mieszkalna,PLN,67.44,2023-04-27,Ulica Mińska 69B,Warszawa
191004,146503_8.1602.57/20.1_BUD.32Y_LOK,997610.0,6623.36,1,5,mieszkalna,PLN,150.62,2023-04-27,Ulica Kobiałka 32Y,Warszawa
199738,146514_8.1299.67.3_BUD.115_LOK,800800.0,8965.52,5,4,mieszkalna,PLN,89.32,2023-04-27,Ulica Poematu 8,Warszawa
193494,146503_8.1638.3/169.1_BUD.10_LOK,424457.0,9376.12,2,2,mieszkalna,PLN,45.27,2023-04-27,Ulica Geodezyjna 66,Warszawa
193490,146503_8.1638.3/169.1_BUD.19_LOK,555862.0,8611.34,3,3,mieszkalna,PLN,64.55,2023-04-27,Ulica Geodezyjna 66,Warszawa
214704,146507_8.0203.15/4.2_BUD.125_LOK,941929.67,11988.41,6,5,mieszkalna,PLN,78.57,2023-04-27,Ulica Mińska 69,Warszawa
232213,146518_8.0204.40.5_BUD.61_LOK,366336.0,9699.13,6,2,mieszkalna,PLN,37.77,2023-04-27,Ulica Pawia 73,Warszawa
232212,146518_8.0204.40.5_BUD.57_LOK,369600.0,9698.24,5,2,mieszkalna,PLN,38.11,2023-04-27,Ulica Pawia 73,Warszawa
232211,146518_8.0204.40.5_BUD.36_LOK,601152.0,9697.56,8,3,mieszkalna,PLN,61.99,2023-04-27,Ulica Pawia 73,Warszawa
232005,146518_8.0708.56.1_BUD.24_LOK,472500.0,12440.76,4,3,mieszkalna,PLN,37.98,2023-04-27,Ulica Redutowa 43,Warszawa
259715,146508_8.1405.24.1_BUD.34_LOK,320000.0,14369.11,6,2,mieszkalna,PLN,22.27,2023-04-27,Ulica Ząbkowska 37,Warszawa
203053,146517_8.0825.103.1_BUD.8_LOK,500000.0,11737.09,4,3,mieszkalna,PLN,42.6,2023-04-27,Ulica Krańcowa 23,Warszawa
199729,146508_8.1204.48.1_BUD.45_LOK,650000.0,13075.84,1,3,mieszkalna,PLN,49.71,2022-12-21,Ulica Bertolta Brechta 17,Warszawa
219640,146502_8.1110.5/73.1_BUD.122_LOK,525000.0,10437.38,7,3,mieszkalna,PLN,50.3,2023-04-27,Ulica Gen. Waleriana Czumy 4A,Warszawa
233764,146508_8.1405.64.1_BUD.10_LOK,750000.0,11638.73,4,4,mieszkalna,PLN,64.44,2023-04-27,Ulica Tarchomińska 6,Warszawa
185094,146502_8.1102.111/25.2_BUD.49_LOK,705000.0,11222.54,8,3,mieszkalna,PLN,62.82,2023-04-27,Ulica Górczewska 228B,Warszawa
98819,146515_8.0715.684.1_BUD.7_LOK,604000.0,9699.69,4,3,mieszkalna,PLN,62.27,2018-06-20,Ulica Pogodna 26,Warszawa
222129,146504_8.0602.13/2.22_BUD.8_LOK,1250000.0,15814.78,4,4,mieszkalna,PLN,79.04,2023-04-27,Ulica Płk. Mieczysława Niedzielskiego „żywiciela” 2E,Warszawa
229500,146511_8.0903.1/3.6_BUD.29_LOK,535000.0,11201.84,1,3,mieszkalna,PLN,47.76,2023-04-27,Ulica Malborska 16E,Warszawa
209200,146503_8.0702.25/3.1_BUD.13_LOK,350000.0,10759.3,5,2,mieszkalna,PLN,32.53,2023-04-27,Ulica Marywilska 68C,Warszawa
232006,146518_8.0318.204.1_BUD.12_LOK,484000.0,13687.78,5,2,mieszkalna,PLN,35.36,2023-04-27,Ulica Wolska 58,Warszawa
224804,146508_8.1811.19/4.15_BUD.109_LOK,693712.52,12542.26,2,3,mieszkalna,PLN,55.31,2023-04-27,Ulica Jagiellońska 45A,Warszawa
224802,146508_8.1811.19/4.15_BUD.112_LOK,840258.62,11938.88,2,4,mieszkalna,PLN,70.38,2023-04-27,Ulica Jagiellońska 45A,Warszawa
202888,146517_8.0721.21/11.8_BUD.24_LOK,662000.0,14658.99,2,2,mieszkalna,PLN,45.16,2023-04-27,Ulica Szybka 7,Warszawa
193249,146510_8.0505.42.1_BUD.15_LOK,1749825.0,15552.62,2,4,mieszkalna,PLN,112.51,2023-04-27,Ulica Stanisława Noakowskiego 12,Warszawa
229498,146511_8.0903.1/18.1_BUD.42_LOK,700000.0,13265.11,4,2,mieszkalna,PLN,52.77,2023-04-27,Ulica Św. Wincentego 130,Warszawa
219639,146502_8.1109.4/37.2_BUD.84_LOK,400000.0,10958.9,6,3,mieszkalna,PLN,36.5,2023-04-27,Ulica Witolda Doroszewskiego 9,Warszawa
221965,146504_8.0505.57.1_BUD.2_LOK,300000.0,8040.74,1,3,mieszkalna,PLN,37.31,2023-04-27,Aleja Zjednoczenia 52,Warszawa
205418,146510_8.0501.86.1_BUD.46_LOK,979000.0,23248.63,7,3,mieszkalna,PLN,42.11,2023-04-27,Ulica Wspólna 50A,Warszawa
233767,146506_8.0207.79.1_BUD.80_LOK,399000.0,14255.09,7,2,mieszkalna,PLN,27.99,2023-04-27,Ulica Białobrzeska 28,Warszawa
224800,146508_8.1204.7.1_BUD.11_LOK,410000.0,12995.25,3,2,mieszkalna,PLN,31.55,2023-04-27,Ulica Józefa Szanajcy 20A,Warszawa
199977,146506_8.0323.12/6.1_BUD.41_LOK,546000.0,11567.8,3,4,mieszkalna,PLN,47.2,2023-04-27,Ulica Stefana Baleya 7,Warszawa
214903,146515_8.0707.6/22.1_BUD.149_LOK,200000.0,3431.71,3,3,mieszkalna,PLN,58.28,2023-04-27,Ulica Mazowiecka 18,Warszawa
113210,146518_8.0402.26/1.1_BUD.143_LOK,632000.0,19645.63,14,1,mieszkalna,PLN,32.17,2019-11-12,Ulica Wolska 45,Warszawa
229086,146516_8.1026.4/23.2_BUD.73_LOK,1725000.0,16698.94,4,5,mieszkalna,PLN,103.3,2023-04-27,Ulica Franciszka Klimczaka 8A,Warszawa
205603,146518_8.0311.29.1_BUD.40_LOK,410000.0,9759.58,2,3,mieszkalna,PLN,42.01,2023-04-27,Ulica Płocka 38,Warszawa
229496,146505_8.0119.46_BUD.15_LOK,518000.0,18329.79,6,2,mieszkalna,PLN,28.26,2023-04-27,Aleja Niepodległości 92/98,Warszawa
228867,146519_8.0106.47/1.1_BUD.217_LOK,670000.0,16293.77,3,3,mieszkalna,PLN,41.12,2023-04-27,Ulica Pawła Suzina 3,Warszawa
205238,146503_8.0108.12.2_BUD.11_LOK,700000.0,11961.72,2,3,mieszkalna,PLN,58.52,2023-04-27,Ulica Sprawna 30B,Warszawa
229503,146512_8.1113.27.1_BUD.33_LOK,420000.0,8536.59,4,3,mieszkalna,PLN,49.2,2023-04-27,Ulica Obrońców Helu 7,Warszawa
183308,146505_8.0213.51_BUD.30_LOK,440000.0,13968.25,1,2,mieszkalna,PLN,31.5,2023-04-27,Ulica Fryderyka Joliot-curie 9,Warszawa
171262,146514_8.0717.47.1_BUD.7_LOK,657000.0,11432.05,4,4,mieszkalna,PLN,57.47,2022-01-28,Ulica Kościuszkowców 80,Warszawa
221964,146504_8.0601.69.1_BUD.15_LOK,830000.0,10765.24,5,4,mieszkalna,PLN,77.1,2023-04-27,Ulica Jana Kochanowskiego 47,Warszawa
232595,146505_8.0711.1014_BUD.40_LOK,1000000.0,15590.89,3,0,mieszkalna,PLN,64.14,2023-04-27,Ulica Bluszczańska 69B,Warszawa
232411,146502_8.1305.3/5.1_BUD.8_LOK,610000.0,13760.43,3,2,mieszkalna,PLN,44.33,2023-04-27,Ulica Batalionów Chłopskich 79,Warszawa
137418,146518_8.0311.33.1_BUD.36_LOK,810000.0,12480.74,4,5,mieszkalna,PLN,64.9,2018-03-20,Ulica Jana Długosza 22,Warszawa
214902,146515_8.0715.693.1_BUD.13_LOK,675000.0,9971.93,2,4,mieszkalna,PLN,67.69,2023-04-27,Ulica Jana Pawła II 23,Warszawa
196730,146513_8.1073.28.1_BUD.1_LOK,705000.0,12611.81,1,3,mieszkalna,PLN,55.9,2023-04-27,Ulica Bociania 36,Warszawa
209645,146505_8.0411.2_BUD.1_LOK,500000.0,11927.48,8,3,mieszkalna,PLN,41.92,2023-04-27,Ulica Śniardwy 8,Warszawa
209427,146510_8.0310.96.1_BUD.43_LOK,500000.0,18382.35,6,3,mieszkalna,PLN,27.2,2023-04-27,Ulica Chmielna 35,Warszawa
205982,146505_8.0416.6_BUD.17_LOK,649000.0,11346.15,3,4,mieszkalna,PLN,57.2,2023-04-27,Ulica Zygmunta Noskowskiego 8,Warszawa
209206,146503_8.1632.6.1_BUD.33_LOK,420000.0,8860.76,2,3,mieszkalna,PLN,47.4,2023-04-27,Ulica Skarbka Z Gór 51A,Warszawa
126859,146516_8.1026.18.26_BUD.245_LOK,810000.0,15885.47,2,2,mieszkalna,PLN,50.99,2019-09-05,Ulica Prymasa Augusta Hlonda 10E,Warszawa
185888,146507_8.0501.93.1_BUD.9C_LOK,638000.0,17355.82,4,1,mieszkalna,PLN,36.76,2023-04-27,Aleja Jerzego Waszyngtona 69,Warszawa
205598,146518_8.0608.118.3_BUD.51_LOK,594000.0,13420.7,7,3,mieszkalna,PLN,44.26,2023-04-27,Ulica Górczewska 80,Warszawa
76164,146510_8.0609.44/1.1_BUD.17_LOK,860000.0,13607.59,7,3,mieszkalna,PLN,63.2,2020-12-23,Ulica Fabryczna 16/22,Warszawa
107081,146513_8.1114.214.1_BUD.12_LOK,1330000.0,9982.74,5,6,mieszkalna,PLN,133.23,2017-05-18,Ulica Kazimierza Sotta „sokoła” 1A,Warszawa
185096,146502_8.1214.181/1.1_BUD.9_LOK,820000.0,15062.45,2,3,mieszkalna,PLN,54.44,2023-04-26,Ulica Strzelców 2A,Warszawa
189575,146505_8.0205.26_BUD.16_LOK,395000.0,16390.04,2,1,mieszkalna,PLN,24.1,2023-04-26,Ulica Bachmacka 6A,Warszawa
224971,146517_8.0910.16/6.3_BUD.30_LOK,1010000.0,11785.3,3,3,mieszkalna,PLN,85.7,2023-04-26,Ulica Obywatelska 1,Warszawa
219809,146502_8.0803.10.1_BUD.7_LOK,660000.0,9069.67,3,4,mieszkalna,PLN,72.77,2023-04-26,Ulica Gen. Sylwestra Kaliskiego 39,Warszawa
209198,146503_8.0113.39.1_BUD.83_LOK,490000.0,11111.11,2,3,mieszkalna,PLN,44.1,2023-04-26,Ulica Światowida 63B,Warszawa
143831,146502_8.1302.9/10.3_BUD.8_LOK,941860.0,12219.25,3,4,mieszkalna,PLN,77.08,2017-06-13,Ulica Szeligowska 32A,Warszawa
215070,146503_8.1639.64/6.4_BUD.13_LOK,360000.0,11494.25,1,2,mieszkalna,PLN,31.32,2023-04-26,Ulica Kartograficzna 88,Warszawa
208982,146519_8.0108.145.1_BUD.4_LOK,687650.0,16983.21,2,2,mieszkalna,PLN,40.49,2023-04-26,Ulica Józefa Sułkowskiego 4,Warszawa
228841,146506_8.0207.79.1_BUD.17_LOK,760000.0,12295.75,7,4,mieszkalna,PLN,61.81,2023-04-26,Ulica Białobrzeska 28,Warszawa
199975,146506_8.0321.28.1_BUD.21_LOK,760000.0,11930.93,6,3,mieszkalna,PLN,63.7,2023-04-26,Ulica Władysława Korotyńskiego 5,Warszawa
136407,146518_8.0505.3/23.1_BUD.459_LOK,948000.0,12486.83,12,5,mieszkalna,PLN,75.92,2017-12-29,Ulica Marcina Kasprzaka 31A,Warszawa
101299,146502_8.1102.8/4.1_BUD.301_LOK,560000.0,12267.25,5,2,mieszkalna,PLN,45.65,2017-03-20,Ulica Płk. Witolda Łokuciewskiego 4,Warszawa
215073,146510_8.0609.54.1_BUD.9_LOK,1210000.0,17984.54,3,3,mieszkalna,PLN,67.28,2023-04-26,Ulica Fabryczna 25,Warszawa
203426,146510_8.0311.9.1_BUD.91_LOK,830000.0,19705.6,4,3,mieszkalna,PLN,42.12,2023-04-26,Ulica Warecka 4/6,Warszawa
212053,146505_8.0801.9_BUD.133_LOK,1625000.0,14894.59,9,2,mieszkalna,PLN,109.1,2023-04-26,Ulica Jana Pawła Woronicza 33,Warszawa
232598,146505_8.0108.45_BUD.12_LOK,1700000.0,23926.81,4,3,mieszkalna,PLN,71.05,2023-04-26,Ulica Opoczyńska 5,Warszawa
221963,146504_8.0513.162.1_BUD.53_LOK,437000.0,11500.0,2,3,mieszkalna,PLN,38.0,2023-04-26,Ulica Antoniego Magiera 1,Warszawa
141613,146507_8.0521.4/55.1_BUD.122_LOK,675000.0,15134.53,4,2,mieszkalna,PLN,44.6,2017-07-10,Ulica Międzyborska 10B,Warszawa
83880,146507_8.0212.13/1.1_BUD.8_LOK,545000.0,13931.49,2,2,mieszkalna,PLN,39.12,2017-11-07,Ulica Przeworska 2,Warszawa
205417,146510_8.0301.37.1_BUD.1_LOK,914000.0,14074.53,2,4,mieszkalna,PLN,64.94,2023-04-26,Aleja „solidarności” 101,Warszawa
199733,146507_8.0306.3.91_BUD.11_LOK,460000.0,8878.59,3,3,mieszkalna,PLN,51.81,2023-04-26,Ulica Józefa Chłopickiego 49A,Warszawa
175490,146505_8.0309.7_BUD.30_LOK,660000.0,13932.87,3,3,mieszkalna,PLN,47.37,2022-03-08,Ulica Jana III Sobieskiego 111,Warszawa
190674,146503_8.0630.28/3.1_BUD.8_LOK,425000.0,10942.33,3,2,mieszkalna,PLN,38.84,2023-04-26,Ulica Przaśna 16,Warszawa
231833,146506_8.0317.5/6.1_BUD.16_LOK,840000.0,12354.76,3,3,mieszkalna,PLN,67.99,2023-04-26,Ulica Włodarzewska 87B,Warszawa
197984,146511_8.0808.51/1.2_BUD.24_LOK,430000.0,11345.65,3,3,mieszkalna,PLN,37.9,2023-02-21,Ulica Chodecka 12,Warszawa
229495,146505_8.0119.59_BUD.53_LOK,720000.0,14714.9,4,3,mieszkalna,PLN,48.93,2023-04-26,Ulica Racławicka 28,Warszawa
215072,146503_8.1610.50/4.1_BUD.99_LOK,399700.0,8370.68,1,2,mieszkalna,PLN,47.75,2023-04-26,Ulica Przejezdna 10,Warszawa
212056,146505_8.0420.9_BUD.14_LOK,455000.0,10885.17,3,3,mieszkalna,PLN,41.8,2023-04-26,Ulica Bokserska 34,Warszawa
70069,146505_8.1006.31_BUD.38_LOK,1220000.0,15766.35,7,4,mieszkalna,PLN,77.38,2018-08-30,Aleja Wilanowska 105,Warszawa
205425,146510_8.0503.92.1_BUD.23_LOK,1600000.0,19962.57,2,3,mieszkalna,PLN,80.15,2023-04-26,Ulica Wilcza 65,Warszawa
206772,146505_8.0804.1085_BUD.85_LOK,1860000.0,14462.33,9,0,mieszkalna,PLN,128.61,2023-04-18,Ulica Domaniewska 26,Warszawa
185344,146502_8.1102.65/2.4_BUD.7_LOK,910000.0,13831.89,2,3,mieszkalna,PLN,65.79,2023-04-18,Ulica Dywizjonu 303 145,Warszawa
192586,146508_8.1505.24/11.1_BUD.4_LOK,1341381.86,15158.57,3,4,mieszkalna,PLN,88.49,2023-04-18,Ulica Józefa Sierakowskiego 4A,Warszawa
192562,146508_8.1505.24/11.1_BUD.1_LOK,1343352.47,15158.57,2,4,mieszkalna,PLN,88.62,2023-04-18,Ulica Józefa Sierakowskiego 4A,Warszawa
121282,146504_8.0601.19.1_BUD.63_LOK,545000.0,13047.64,3,3,mieszkalna,PLN,41.77,2019-12-16,Ulica Władysława Broniewskiego 91,Warszawa
124666,146509_8.2128.648.1_BUD.15_LOK,630000.0,10427.01,1,4,mieszkalna,PLN,60.42,2020-03-16,Ulica Michała Okurzałego 8,Warszawa
235228,146512_8.1115.52.7_BUD.35_LOK,669000.0,8961.82,6,4,mieszkalna,PLN,74.65,2023-04-18,Ulica Skoroszewska 7,Warszawa
205423,146510_8.0503.58.1_BUD.17_LOK,1430000.0,24261.96,4,2,mieszkalna,PLN,58.94,2023-04-18,Ulica Poznańska 16,Warszawa
221956,146510_8.0106.15.1_BUD.180_LOK,700000.0,13500.48,5,3,mieszkalna,PLN,51.85,2023-04-18,Ulica Gen. Władysława Andersa 33,Warszawa
200239,146518_8.0609.73.1_BUD.58_LOK,490000.0,11011.24,3,3,mieszkalna,PLN,44.5,2023-04-18,Ulica Emanuela Ringelbluma 2,Warszawa
87385,146505_8.0311.1116_BUD.14_LOK,850000.0,15908.67,3,3,mieszkalna,PLN,53.43,2017-08-11,Ulica Stanisława Kierbedzia 8A,Warszawa
205410,146503_8.0103.2/9.1_BUD.105_LOK,400000.0,8988.76,1,2,mieszkalna,PLN,44.5,2023-04-18,Ulica Aluzyjna 21F,Warszawa
208712,146518_8.0707.11/1.1_BUD.87_LOK,600000.0,15000.0,3,2,mieszkalna,PLN,40.0,2023-04-18,Ulica Jana Olbrachta 23,Warszawa
221577,146518_8.0707.11/1.1_BUD.60_LOK,900000.0,13005.78,2,4,mieszkalna,PLN,69.2,2023-04-18,Ulica Jana Olbrachta 23,Warszawa
184151,146510_8.0103.9/5.1_BUD.12_LOK,1200000.0,15209.13,6,4,mieszkalna,PLN,78.9,2023-04-18,Ulica Zygmunta Słomińskiego 5,Warszawa
192122,146506_8.0303.6.6_BUD.97_LOK,1333775.0,20090.0,4,2,mieszkalna,PLN,66.39,2023-04-18,Ulica Szczęśliwicka 60,Warszawa
199073,146504_8.0701.48.1_BUD.129_LOK,345000.0,12979.68,6,0,mieszkalna,PLN,26.58,2023-04-18,Ulica Marymoncka 155,Warszawa
235227,146512_8.1113.67.1_BUD.32_LOK,337000.0,8938.99,0,3,mieszkalna,PLN,37.7,2023-04-18,Ulica Kazimierza Pużaka 4,Warszawa
204835,146507_8.0206.95.2_BUD.72_LOK,800000.0,13971.36,5,3,mieszkalna,PLN,57.26,2023-04-18,Ulica Gocławska 9,Warszawa
88694,146516_8.1037.2/78.1_BUD.137_LOK,1410000.0,16441.23,3,4,mieszkalna,PLN,85.76,2018-12-27,Ulica Sarmacka 19,Warszawa
232000,146518_8.0502.14/6.5_BUD.43_LOK,760000.0,15230.46,7,2,mieszkalna,PLN,49.9,2023-04-18,Ulica Jana Kazimierza 60,Warszawa
205059,146510_8.0602.26/5.1_BUD.68_LOK,2050000.0,30551.42,9,4,mieszkalna,PLN,67.1,2023-04-18,Ulica Leona Kruczkowskiego 6B,Warszawa
95104,146505_8.0816.9_BUD.76_LOK,1105000.0,14425.59,6,4,mieszkalna,PLN,76.6,2018-06-20,Ulica Granitowa 3,Warszawa
136854,146508_8.1305.47.1_BUD.501_LOK,1025000.0,9968.88,6,4,mieszkalna,PLN,102.82,2017-11-29,Ulica Wileńska 33,Warszawa
205604,146518_8.0703.96.1_BUD.97_LOK,423000.0,17258.26,7,1,mieszkalna,PLN,24.51,2023-04-18,Ulica Monte Cassino 11,Warszawa
211501,146517_8.0910.6/8.3_BUD.608_LOK,350000.0,11674.45,6,1,mieszkalna,PLN,29.98,2023-04-18,Ulica Pola Karolińskie 2A,Warszawa
205058,146510_8.0504.107/1.1_BUD.105_LOK,1115000.0,32151.1,3,1,mieszkalna,PLN,34.68,2023-04-18,Ulica Wilcza 19,Warszawa
221751,146518_8.0608.118.3_BUD.36_LOK,778068.0,13489.39,5,3,mieszkalna,PLN,57.68,2023-04-18,Ulica Górczewska 80,Warszawa
98542,146513_8.1022.25.1_BUD.68_LOK,1465000.0,17831.06,5,4,mieszkalna,PLN,82.16,2018-05-28,Ulica Dereniowa 10,Warszawa
198854,146504_8.0701.55.1_BUD.56_LOK,240000.0,8992.13,5,2,mieszkalna,PLN,26.69,2023-04-18,Ulica Marymoncka 151,Warszawa
196122,146505_8.0112.6_BUD.6_LOK,920000.0,18582.1,4,3,mieszkalna,PLN,49.51,2023-04-18,Ulica Sandomierska 14,Warszawa
228868,146519_8.0416.17.3_BUD.106_LOK,680000.0,10831.47,8,4,mieszkalna,PLN,62.78,2023-04-18,Ulica Potocka 6,Warszawa
186485,146507_8.0504.33.2_BUD.58_LOK,340000.0,10397.55,3,2,mieszkalna,PLN,32.7,2023-04-17,Aleja Stanów Zjednoczonych 72,Warszawa
224812,146505_8.0224.13_BUD.29_LOK,400000.0,9132.42,5,3,mieszkalna,PLN,43.8,2023-04-17,Aleja Wilanowska 368,Warszawa
218670,146511_8.0808.14.1_BUD.58_LOK,480000.0,10421.19,5,4,mieszkalna,PLN,46.06,2023-04-17,Ulica Łojewska 10,Warszawa
186475,146507_8.0601.5/1.1_BUD.188_LOK,418000.0,14423.74,13,2,mieszkalna,PLN,28.98,2023-04-17,Ulica Gen. Tadeusza Bora-komorowskiego 21,Warszawa
202887,146517_8.0810.64.2_BUD.12_LOK,800000.0,14630.58,3,3,mieszkalna,PLN,54.68,2023-04-17,Ulica Stawy 11,Warszawa
196118,146505_8.0123.10_BUD.20_LOK,365000.0,12660.42,1,2,mieszkalna,PLN,28.83,2023-04-17,Ulica Artura Grottgera 12A,Warszawa
186479,146507_8.0603.41.2_BUD.289_LOK,860000.0,14285.71,10,3,mieszkalna,PLN,60.2,2023-04-17,Ulica Janusza Meissnera 1/3,Warszawa
218863,146505_8.0416.5_BUD.30_LOK,700000.0,11513.16,6,4,mieszkalna,PLN,60.8,2023-04-17,Ulica Józefa Elsnera 32,Warszawa
234927,146503_8.0118.39.1_BUD.28_LOK,404000.0,9287.36,3,3,mieszkalna,PLN,43.5,2023-04-17,Ulica Odkryta 51G,Warszawa
233159,146511_8.0815.53.1_BUD.4_LOK,385000.0,10255.73,1,3,mieszkalna,PLN,37.54,2023-04-17,Ulica Św. Wincentego 89,Warszawa
185348,146502_8.1102.48.1_BUD.56_LOK,752700.0,13000.0,5,2,mieszkalna,PLN,57.9,2023-04-17,Ulica Dywizjonu 303 149C,Warszawa
215060,146516_8.1026.18.27_BUD.75_LOK,760000.0,15175.72,1,3,mieszkalna,PLN,50.08,2023-04-17,Ulica Prymasa Augusta Hlonda 10G,Warszawa
97576,146502_8.1102.106/15.1_BUD.30_LOK,635000.0,11109.17,1,3,mieszkalna,PLN,57.16,2018-08-30,Ulica Gen. Tadeusza Pełczyńskiego 22B,Warszawa
199978,146506_8.0323.5/10.1_BUD.43_LOK,485000.0,12663.19,3,3,mieszkalna,PLN,38.3,2023-04-17,Ulica Stefana Baleya 14,Warszawa
193239,146507_8.0113.68.1_BUD.9_LOK,460000.0,12412.3,4,2,mieszkalna,PLN,37.06,2023-04-17,Aleja Stanów Zjednoczonych 21,Warszawa
234078,146507_8.0406.77.1_BUD.21_LOK,530000.0,9571.97,4,3,mieszkalna,PLN,55.37,2023-04-17,Ulica Ludwika Kickiego 3,Warszawa
218501,146512_8.1105.195/13.1_BUD.63_LOK,305000.0,10066.01,1,0,mieszkalna,PLN,30.3,2023-04-17,Ulica Gen. Kazimierza Sosnkowskiego 13,Warszawa
77924,146506_8.0206.104.1_BUD.30_LOK,749000.0,15285.71,3,3,mieszkalna,PLN,49.0,2020-12-16,Ulica Bitwy Warszawskiej 1920 R. 10,Warszawa
231051,146514_8.1335.12/20.1_BUD.2_LOK,691000.0,9445.05,3,3,mieszkalna,PLN,73.16,2023-04-14,Ulica Jeziorowa 54,Warszawa
231052,146514_8.1335.12/20.1_BUD.1_LOK,874000.0,8506.08,1,4,mieszkalna,PLN,102.75,2023-04-14,Ulica Jeziorowa 54,Warszawa
176364,146518_8.0306.23.5_BUD.90_LOK,1840000.0,19307.45,9,4,mieszkalna,PLN,95.3,2021-10-29,Ulica Okopowa 59A,Warszawa
167499,146510_8.0406.59/1.1_BUD.26_LOK,1300000.0,30423.59,3,2,mieszkalna,PLN,42.73,2022-02-15,Ulica Zajęcza 1A,Warszawa
